2018-12-07 14:43:14 61832 [pool-1-thread-1] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147485 [pool-1-thread-3208] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147485 [pool-1-thread-3205] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147485 [pool-1-thread-3217] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147485 [pool-1-thread-3215] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147487 [pool-1-thread-3216] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147488 [pool-1-thread-3214] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147488 [pool-1-thread-3209] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147488 [pool-1-thread-3211] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147488 [pool-1-thread-3213] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147488 [pool-1-thread-3199] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147491 [pool-1-thread-3188] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147491 [pool-1-thread-3203] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147491 [pool-1-thread-3190] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148296 [pool-1-thread-3072] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147492 [pool-1-thread-3212] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148298 [pool-1-thread-3070] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147491 [pool-1-thread-3187] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148298 [pool-1-thread-3069] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148299 [pool-1-thread-3071] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147495 [pool-1-thread-3201] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148299 [pool-1-thread-3063] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148300 [pool-1-thread-3066] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147495 [pool-1-thread-3202] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148300 [pool-1-thread-3062] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148300 [pool-1-thread-3060] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148300 [pool-1-thread-3058] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148300 [pool-1-thread-2749] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148300 [pool-1-thread-2751] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147495 [pool-1-thread-3185] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148300 [pool-1-thread-3054] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147495 [pool-1-thread-3198] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148301 [pool-1-thread-3051] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147495 [pool-1-thread-3150] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147497 [pool-1-thread-3210] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147498 [pool-1-thread-3182] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147500 [pool-1-thread-3196] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147500 [pool-1-thread-3181] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147501 [pool-1-thread-3176] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147501 [pool-1-thread-3195] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147502 [pool-1-thread-3207] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147502 [pool-1-thread-3177] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147502 [pool-1-thread-3186] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147502 [pool-1-thread-3200] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147505 [pool-1-thread-3172] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147513 [pool-1-thread-3173] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147513 [pool-1-thread-3170] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147514 [pool-1-thread-2622] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147516 [pool-1-thread-2625] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147517 [pool-1-thread-3149] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147517 [pool-1-thread-3168] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147518 [pool-1-thread-3180] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148317 [pool-1-thread-3052] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147518 [pool-1-thread-3197] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148318 [pool-1-thread-2992] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148318 [pool-1-thread-3048] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148318 [pool-1-thread-3047] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148318 [pool-1-thread-2999] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148318 [pool-1-thread-3003] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148318 [pool-1-thread-3033] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148318 [pool-1-thread-3008] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148318 [pool-1-thread-3044] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147519 [pool-1-thread-3162] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148319 [pool-1-thread-3045] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147519 [pool-1-thread-3178] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148320 [pool-1-thread-3043] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147519 [pool-1-thread-3204] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147520 [pool-1-thread-3193] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147522 [pool-1-thread-3174] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147522 [pool-1-thread-3184] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147522 [pool-1-thread-3169] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147522 [pool-1-thread-3171] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147526 [pool-1-thread-3175] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147528 [pool-1-thread-3158] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147530 [pool-1-thread-2180] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147530 [pool-1-thread-3166] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147532 [pool-1-thread-3167] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147532 [pool-1-thread-3157] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147532 [pool-1-thread-3165] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147533 [pool-1-thread-3151] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147533 [pool-1-thread-3152] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147533 [pool-1-thread-3163] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147534 [pool-1-thread-3164] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147534 [pool-1-thread-3148] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148330 [pool-1-thread-3036] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147534 [pool-1-thread-3194] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148330 [pool-1-thread-3030] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148330 [pool-1-thread-3027] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147535 [pool-1-thread-3154] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147537 [pool-1-thread-3147] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148333 [pool-1-thread-3031] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147539 [pool-1-thread-3145] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148333 [pool-1-thread-3025] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147541 [pool-1-thread-3161] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147543 [pool-1-thread-2647] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147543 [pool-1-thread-2651] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147543 [pool-1-thread-3153] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147544 [pool-1-thread-3179] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147544 [pool-1-thread-3156] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148336 [pool-1-thread-3026] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147544 [pool-1-thread-2658] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147545 [pool-1-thread-3143] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147545 [pool-1-thread-2631] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147545 [pool-1-thread-2635] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147545 [pool-1-thread-3146] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148339 [pool-1-thread-3022] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147545 [pool-1-thread-3141] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148340 [pool-1-thread-3021] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147545 [pool-1-thread-2641] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147549 [pool-1-thread-3159] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147549 [pool-1-thread-3144] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148345 [pool-1-thread-3018] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147551 [pool-1-thread-2838] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148346 [pool-1-thread-3017] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147552 [pool-1-thread-2638] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148346 [pool-1-thread-3013] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147552 [pool-1-thread-3160] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148347 [pool-1-thread-3016] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148347 [pool-1-thread-3012] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147552 [pool-1-thread-3135] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147552 [pool-1-thread-3140] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148347 [pool-1-thread-3010] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147552 [pool-1-thread-3136] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148347 [pool-1-thread-3007] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147552 [pool-1-thread-3134] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148347 [pool-1-thread-3000] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148347 [pool-1-thread-3001] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147552 [pool-1-thread-3139] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147552 [pool-1-thread-3138] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147552 [pool-1-thread-3133] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148348 [pool-1-thread-2998] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147555 [pool-1-thread-3130] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147555 [pool-1-thread-3125] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147556 [pool-1-thread-3122] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147557 [pool-1-thread-3127] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147557 [pool-1-thread-3118] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147557 [pool-1-thread-3137] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147557 [pool-1-thread-3119] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147561 [pool-1-thread-3129] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147562 [pool-1-thread-3128] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147562 [pool-1-thread-3115] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147562 [pool-1-thread-3114] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147562 [pool-1-thread-3123] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147562 [pool-1-thread-3132] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147566 [pool-1-thread-3110] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147566 [pool-1-thread-3121] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 147566 [pool-1-thread-3107] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 148182 [pool-1-thread-3120] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 148194 [pool-1-thread-3155] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 148238 [pool-1-thread-3096] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 148238 [pool-1-thread-3095] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 148238 [pool-1-thread-3090] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 148238 [pool-1-thread-3093] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 148238 [pool-1-thread-3092] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 148238 [pool-1-thread-2722] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 148238 [pool-1-thread-3089] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 148238 [pool-1-thread-3088] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 148276 [pool-1-thread-3082] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 148276 [pool-1-thread-3080] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 148277 [pool-1-thread-3078] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 148277 [pool-1-thread-3077] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 148277 [pool-1-thread-3075] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:40 148277 [pool-1-thread-3074] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148300 [pool-1-thread-3061] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148300 [pool-1-thread-3059] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148300 [pool-1-thread-2742] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148300 [pool-1-thread-3057] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148300 [pool-1-thread-3056] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148300 [pool-1-thread-3055] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148300 [pool-1-thread-2739] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148317 [pool-1-thread-3053] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148318 [pool-1-thread-3049] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148318 [pool-1-thread-3050] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148318 [pool-1-thread-2994] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148318 [pool-1-thread-2997] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148318 [pool-1-thread-3005] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
2018-12-07 14:44:41 148319 [pool-1-thread-3046] ERROR c.e.s.c.RedisCacheController - 用户信息:User{id=1, username='aa', password='dd', Salt='ee'}
